TransactionID,PaymentMethod,PaymentChannel,UPIApp,PayerPhoneNumber,PayerPhoneVerified,PayerUPIID,PayeeUPIID,IsQRTransaction,QRType,PaymentReference,ContactPresent,PaymentFraudScore
TXN00202,Phone Number,Mobile-Peer,Google Pay,7818299229,False,user202@sbi,user202@axis,0,Static,REF9VHXUCXO,True,0.053
TXN00203,Phone Number,Mobile-Peer,BHIM,7959001094,True,user203@paytm,user203@hdfc,0,Static,REFT7NGVEHI,True,0.078
TXN00204,UPI ID,VPA-Intent,Google Pay,7396907844,True,user204@upi,user204@okaxis,0,Static,REFO29Q2UHA,True,0.051
TXN00205,QR Code,POS/QR,Google Pay,8364710276,True,user205@icici,user205@upi,1,Dynamic,REF5N5GHBP2,True,0.006
TXN00206,Phone Number,Mobile-Peer,PhonePe,8735925556,True,user206@paytm,user206@icici,0,Static,REFQH74Q72E,True,0.074
TXN00207,Phone Number,Mobile-Peer,PhonePe,9588153714,True,user207@axis,user207@axis,0,Dynamic,REFN9T0H0NN,True,0.014
TXN00208,QR Code,POS/QR,Paytm,8321046963,True,user208@axis,user208@okaxis,1,Static,REF0IEB0DFU,True,0.007
TXN00209,Phone Number,Mobile-Peer,BHIM,9595327877,True,user209@upi,user209@sbi,0,Static,REFYPKPHZ75,True,0.018
TXN00210,Phone Number,Mobile-Peer,Google Pay,8701687339,True,user210@icici,user210@sbi,0,Static,REFAXYMZSZW,True,0.039
TXN00211,QR Code,POS/QR,Paytm,8004797480,True,user211@paytm,user211@axis,1,Static,REFFGSOAKAW,True,0.082
TXN00212,QR Code,POS/QR,Google Pay,9624565060,True,user212@okaxis,user212@axis,1,Static,REFCY5JHM9B,True,0.027
TXN00213,QR Code,POS/QR,BHIM,7835841687,True,user213@okaxis,user213@okaxis,1,Static,REFQ410D5IB,True,0.039
TXN00214,Phone Number,Mobile-Peer,PhonePe,7499121655,True,user214@okaxis,user214@icici,0,Static,REFEF5EZA7W,True,0.011
TXN00215,QR Code,POS/QR,Google Pay,7523986800,True,user215@hdfc,user215@upi,1,Dynamic,REFC7QTTV95,True,0.029
TXN00216,Phone Number,Mobile-Peer,Google Pay,9257872982,True,user216@sbi,user216@hdfc,0,Static,REFVZ7OTQYL,True,0.072
TXN00217,Phone Number,Mobile-Peer,Google Pay,8952694958,True,user217@okaxis,user217@sbi,0,Dynamic,REFNZHK9S3V,True,0.054
TXN00218,QR Code,POS/QR,PhonePe,7879470551,True,user218@upi,user218@axis,1,Static,REF84PDQ28U,True,0.067
TXN00219,QR Code,POS/QR,Google Pay,8940974993,True,user219@icici,user219@icici,1,Dynamic,REFR7GWNL49,True,0.025
TXN00220,UPI ID,VPA-Intent,Google Pay,7097289623,False,user220@upi,user220@okaxis,0,Dynamic,REFGN6CN797,True,0.009
TXN00221,QR Code,POS/QR,PhonePe,9913075626,True,user221@axis,user221@sbi,1,Static,REFXSYX7DHM,True,0.089
TXN00222,QR Code,POS/QR,Paytm,7368970283,True,user222@hdfc,user222@okaxis,1,Dynamic,REFR1YFYOS0,True,0.094
TXN00223,Phone Number,Mobile-Peer,Paytm,7578652785,True,user223@sbi,user223@icici,0,Static,REF785MBM0A,True,0.004
TXN00224,Phone Number,Mobile-Peer,Paytm,7549733484,True,user224@paytm,user224@okaxis,0,Dynamic,REFBRLL16XZ,True,0.042
TXN00225,Phone Number,Mobile-Peer,Google Pay,9443757584,True,user225@icici,user225@sbi,0,Static,REFYLWZWV7B,True,0.035
TXN00226,Phone Number,Mobile-Peer,PhonePe,8198665240,False,user226@axis,user226@upi,0,Static,REFOI47EGPZ,True,0.059
TXN00227,UPI ID,VPA-Intent,Google Pay,8157473384,True,user227@okaxis,user227@sbi,0,Static,REFN8XTV37S,True,0.018
TXN00228,Phone Number,Mobile-Peer,PhonePe,7421993308,True,user228@icici,user228@axis,0,Static,REFMY2NR76Z,True,0.05
TXN00229,UPI ID,VPA-Intent,Google Pay,9301657120,True,user229@okaxis,user229@hdfc,0,Static,REF5IXWIK3H,True,0.005
TXN00230,QR Code,POS/QR,PhonePe,7267734540,True,user230@upi,user230@sbi,1,Dynamic,REFKZCK2UC7,True,0.082
TXN00231,QR Code,POS/QR,PhonePe,9938026206,True,user231@paytm,user231@upi,1,Dynamic,REFI8O947XH,True,0.024
TXN00232,QR Code,POS/QR,PhonePe,8240049915,True,user232@paytm,user232@axis,1,Static,REF8NJUEI2H,True,0.031
TXN00233,QR Code,POS/QR,PhonePe,8788728743,True,user233@okaxis,user233@icici,1,Dynamic,REFZ0Q3CMBN,True,0.038
TXN00234,QR Code,POS/QR,BHIM,9527420549,True,user234@paytm,user234@sbi,1,Dynamic,REFMN8IBM3Y,True,0.021
TXN00235,Phone Number,Mobile-Peer,BHIM,7329668516,True,user235@upi,user235@okaxis,0,Static,REFKFV1L5VT,True,0.065
TXN00236,QR Code,POS/QR,Google Pay,7122753046,True,user236@paytm,user236@hdfc,1,Static,REFPK2FWLQZ,True,0.007
TXN00237,Phone Number,Mobile-Peer,PhonePe,9745499045,True,user237@axis,user237@okaxis,0,Static,REFL4BLMF2K,True,0.075
TXN00238,Phone Number,Mobile-Peer,BHIM,7301742684,True,user238@okaxis,user238@upi,0,Dynamic,REFIWT32YV1,True,0.074
TXN00239,QR Code,POS/QR,BHIM,7145933272,True,user239@upi,user239@okaxis,1,Dynamic,REFVQRAC3SC,True,0.083
TXN00240,Phone Number,Mobile-Peer,Paytm,8956878339,True,user240@hdfc,user240@paytm,0,Static,REFC290XR1C,True,0.076
TXN00241,UPI ID,VPA-Intent,Google Pay,9878519108,True,user241@upi,user241@paytm,0,Static,REFEUH4YNY4,True,0.046
TXN00242,UPI ID,VPA-Intent,PhonePe,7398225871,True,user242@upi,user242@axis,0,Dynamic,REFINV8FB80,True,0.034
TXN00243,UPI ID,VPA-Intent,PhonePe,7397187072,True,user243@paytm,user243@hdfc,0,Dynamic,REF5ZEPZ346,True,0.043
TXN00244,Phone Number,Mobile-Peer,Paytm,7679087406,True,user244@icici,user244@axis,0,Dynamic,REFZ0UY5KH3,True,0.0
TXN00245,Phone Number,Mobile-Peer,Paytm,8039106518,True,user245@upi,user245@paytm,0,Static,REFNG4M8KKA,True,0.055
TXN00246,UPI ID,VPA-Intent,Google Pay,9170462265,True,user246@axis,user246@hdfc,0,Static,REF3QX0NBYA,True,0.003
TXN00247,Phone Number,Mobile-Peer,PhonePe,8766182512,True,user247@paytm,user247@paytm,0,Static,REFL50OG9YT,True,0.071
TXN00248,UPI ID,VPA-Intent,Google Pay,7682300478,True,user248@paytm,user248@upi,0,Static,REFZLQ2MYKE,True,0.054
TXN00249,UPI ID,VPA-Intent,Paytm,8863375243,True,user249@upi,user249@axis,0,Dynamic,REFSA4772BW,True,0.007
TXN00250,UPI ID,VPA-Intent,Paytm,7106903311,True,user250@sbi,user250@icici,0,Static,REF2QPZBHGL,True,0.041
TXN00251,Phone Number,Mobile-Peer,Google Pay,7079030673,True,user251@hdfc,user251@sbi,0,Dynamic,REFVQAO1PF6,True,0.053
TXN00252,Phone Number,Mobile-Peer,PhonePe,7302843959,False,user252@paytm,user252@axis,0,Static,REF00VQ7TBG,True,0.04
TXN00253,UPI ID,VPA-Intent,PhonePe,7534283644,True,user253@sbi,user253@hdfc,0,Dynamic,REFR16KHZGV,True,0.002
TXN00254,Phone Number,Mobile-Peer,Paytm,9892687056,True,user254@sbi,user254@sbi,0,Static,REFUVTQ6OOX,True,0.009
TXN00255,Phone Number,Mobile-Peer,Paytm,7566246287,True,user255@icici,user255@paytm,0,Static,REF9LGTQSTL,True,0.053
TXN00256,QR Code,POS/QR,PhonePe,9342708668,True,user256@upi,user256@paytm,1,Static,REFJWWS3E0G,True,0.053
TXN00257,UPI ID,VPA-Intent,PhonePe,7263435175,True,user257@icici,user257@icici,0,Static,REFLYMYGW8T,True,0.003
TXN00258,QR Code,POS/QR,Google Pay,9830469901,True,user258@sbi,user258@paytm,1,Dynamic,REFINATW1FS,True,0.052
TXN00259,QR Code,POS/QR,PhonePe,9983735403,True,user259@sbi,user259@okaxis,1,Static,REF580TLPQA,True,0.085
TXN00260,Phone Number,Mobile-Peer,Google Pay,9173936385,True,user260@axis,user260@paytm,0,Static,REF36CZ1A8A,True,0.071
TXN00261,QR Code,POS/QR,Google Pay,8678544587,True,user261@upi,user261@sbi,1,Dynamic,REFH7L5HJ88,True,0.07
TXN00262,UPI ID,VPA-Intent,Paytm,8175355609,True,user262@icici,user262@paytm,0,Dynamic,REFSBGKAH4U,True,0.04
TXN00263,Phone Number,Mobile-Peer,Paytm,9204899642,True,user263@paytm,user263@axis,0,Static,REFB3ZVE1UH,True,0.062
TXN00264,QR Code,POS/QR,PhonePe,9536937854,True,user264@icici,user264@icici,1,Dynamic,REFK6DHCS1K,True,0.013
TXN00265,UPI ID,VPA-Intent,Google Pay,8772522872,True,user265@okaxis,user265@icici,0,Static,REFVXZ3Z0X4,True,0.011
TXN00266,QR Code,POS/QR,PhonePe,7080100623,True,user266@hdfc,user266@upi,1,Static,REFHRTOVPVW,True,0.049
TXN00267,QR Code,POS/QR,Paytm,9203875099,True,user267@okaxis,user267@okaxis,1,Static,REFFYYQB4CE,True,0.045
TXN00268,QR Code,POS/QR,Paytm,8700886008,True,user268@icici,user268@okaxis,1,Static,REFB20UNZQY,True,0.018
TXN00269,Phone Number,Mobile-Peer,PhonePe,7484086211,True,user269@paytm,user269@paytm,0,Static,REF37GY1H75,True,0.054
TXN00270,Phone Number,Mobile-Peer,PhonePe,7233984546,True,user270@hdfc,user270@axis,0,Static,REFBD36ABGT,True,0.059
TXN00271,UPI ID,VPA-Intent,PhonePe,9567933410,True,user271@hdfc,user271@hdfc,0,Static,REFLVDUDB29,True,0.016
TXN00272,UPI ID,VPA-Intent,Google Pay,9666870021,True,user272@hdfc,user272@upi,0,Dynamic,REFWK8YZY91,True,0.019
TXN00273,UPI ID,VPA-Intent,PhonePe,8659180339,True,user273@hdfc,user273@paytm,0,Static,REFOBIJK5TC,True,0.015
TXN00274,UPI ID,VPA-Intent,Google Pay,8401489025,True,user274@okaxis,user274@okaxis,0,Dynamic,REF9MIG5NCZ,True,0.017
TXN00275,QR Code,POS/QR,Google Pay,9392614293,True,user275@upi,user275@okaxis,1,Dynamic,REFGXN3GOOY,True,0.036
TXN00276,QR Code,POS/QR,Google Pay,7685621850,True,user276@icici,user276@icici,1,Static,REF83EXV6F1,True,0.044
TXN00277,QR Code,POS/QR,Paytm,9631599965,True,user277@icici,user277@paytm,1,Static,REFASKUU4HQ,True,0.048
TXN00278,QR Code,POS/QR,PhonePe,9477358662,True,user278@paytm,user278@okaxis,1,Static,REFLSRF8DY9,True,0.048
TXN00279,QR Code,POS/QR,BHIM,7961943114,True,user279@sbi,user279@hdfc,1,Dynamic,REFS3MZ5ZSK,True,0.062
TXN00280,QR Code,POS/QR,PhonePe,9626551104,True,user280@upi,user280@icici,1,Static,REFH3M1NDKF,True,0.034
TXN00281,UPI ID,VPA-Intent,PhonePe,8541212678,True,user281@axis,user281@sbi,0,Static,REFEWP7E313,True,0.03
TXN00282,Phone Number,Mobile-Peer,Google Pay,7861015819,True,user282@hdfc,user282@paytm,0,Dynamic,REFPPCRNO37,True,0.04
TXN00283,Phone Number,Mobile-Peer,Google Pay,7560466183,True,user283@upi,user283@hdfc,0,Static,REFGK6K9IPJ,True,0.008
TXN00284,Phone Number,Mobile-Peer,PhonePe,7826224447,True,user284@okaxis,user284@sbi,0,Static,REFRHY715D9,True,0.05
TXN00285,QR Code,POS/QR,Google Pay,9126464715,True,user285@sbi,user285@okaxis,1,Static,REFNRTRB25Z,True,0.028
TXN00286,Phone Number,Mobile-Peer,PhonePe,8379937124,True,user286@okaxis,user286@paytm,0,Dynamic,REFSBKX833B,True,0.004
TXN00287,QR Code,POS/QR,Paytm,9659657569,True,user287@paytm,user287@icici,1,Dynamic,REFVRZIU3Q1,True,0.065
TXN00288,QR Code,POS/QR,Google Pay,9459375265,True,user288@icici,user288@hdfc,1,Static,REFFJT4OUWK,True,0.005
TXN00289,Phone Number,Mobile-Peer,Google Pay,8793564651,True,user289@hdfc,user289@paytm,0,Static,REFV6TJEPR9,True,0.035
TXN00290,QR Code,POS/QR,BHIM,7398280737,True,user290@hdfc,user290@upi,1,Dynamic,REFJVXOYW65,True,0.062
TXN00291,Phone Number,Mobile-Peer,Paytm,8167243426,True,user291@sbi,user291@sbi,0,Dynamic,REFZMQ88EW8,True,0.08
TXN00292,Phone Number,Mobile-Peer,Google Pay,8179796886,True,user292@upi,user292@upi,0,Dynamic,REFWEGFSJ3E,True,0.041
TXN00293,UPI ID,VPA-Intent,Google Pay,7058911352,True,user293@upi,user293@paytm,0,Static,REFMLN26LKK,True,0.019
TXN00294,Phone Number,Mobile-Peer,Google Pay,7909656101,True,user294@upi,user294@paytm,0,Dynamic,REFLD4QXJOQ,True,0.039
TXN00295,Phone Number,Mobile-Peer,PhonePe,8388899375,True,user295@paytm,user295@sbi,0,Static,REFN9ZDUXZ9,True,0.016
TXN00296,QR Code,POS/QR,PhonePe,8798250714,True,user296@okaxis,user296@hdfc,1,Static,REF5SYMW5X6,True,0.044
TXN00297,QR Code,POS/QR,PhonePe,8112545738,True,user297@paytm,user297@axis,1,Dynamic,REFFC7SJIDY,True,0.087
TXN00298,Phone Number,Mobile-Peer,Paytm,8571775140,True,user298@axis,user298@hdfc,0,Static,REFCWDP3211,True,0.011
TXN00299,QR Code,POS/QR,PhonePe,7105123828,False,user299@upi,user299@icici,1,Dynamic,REF1313XDXO,True,0.053
TXN00300,Phone Number,Mobile-Peer,PhonePe,9586736226,True,user300@okaxis,user300@icici,0,Static,REF7LI8NL6I,True,0.05
TXN00301,Phone Number,Mobile-Peer,PhonePe,8093796603,True,user301@paytm,user301@icici,0,Dynamic,REFEZIQZFLJ,True,0.025
TXN00302,QR Code,POS/QR,Google Pay,9419182553,True,user302@okaxis,user302@paytm,1,Static,REFT09SMAYU,True,0.074
TXN00303,QR Code,POS/QR,Google Pay,8147859696,True,user303@paytm,user303@okaxis,1,Static,REF4K4J9YGE,True,0.066
TXN00304,QR Code,POS/QR,Google Pay,7155792499,False,user304@paytm,user304@okaxis,1,Static,REFNYD9VPGA,True,0.046
TXN00305,QR Code,POS/QR,PhonePe,9251341252,True,user305@hdfc,user305@upi,1,Static,REFT3QCYLEZ,True,0.064
TXN00306,UPI ID,VPA-Intent,BHIM,7669296627,True,user306@hdfc,user306@sbi,0,Dynamic,REFLPF4YNR4,True,0.05
TXN00307,QR Code,POS/QR,Google Pay,7828274225,True,user307@upi,user307@icici,1,Static,REF4NGUKHX1,True,0.06
TXN00308,Phone Number,Mobile-Peer,Google Pay,8905072368,True,user308@upi,user308@hdfc,0,Static,REFELPQFBZ1,True,0.046
TXN00309,QR Code,POS/QR,BHIM,7767677219,True,user309@upi,user309@hdfc,1,Static,REFSZBIZ1WM,True,0.062
TXN00310,Phone Number,Mobile-Peer,BHIM,9340438427,True,user310@hdfc,user310@paytm,0,Dynamic,REF9OYC645L,True,0.054
TXN00311,Phone Number,Mobile-Peer,Google Pay,7788191485,True,user311@hdfc,user311@hdfc,0,Static,REF7EDFRQZI,True,0.032
TXN00312,Phone Number,Mobile-Peer,BHIM,7078361340,True,user312@icici,user312@paytm,0,Static,REFF7T62BLN,True,0.067
TXN00313,Phone Number,Mobile-Peer,Google Pay,8451713395,True,user313@okaxis,user313@icici,0,Static,REFOU56DS7K,True,0.074
TXN00314,UPI ID,VPA-Intent,PhonePe,7962923309,True,user314@paytm,user314@icici,0,Dynamic,REFKUHJ9AJE,True,0.037
TXN00315,UPI ID,VPA-Intent,PhonePe,8849825449,True,user315@sbi,user315@okaxis,0,Static,REF33HNRWGV,True,0.053
TXN00316,QR Code,POS/QR,Google Pay,8812604223,True,user316@okaxis,user316@icici,1,Static,REFMADX44O3,True,0.074
TXN00317,Phone Number,Mobile-Peer,Google Pay,9536729466,True,user317@icici,user317@upi,0,Dynamic,REFH29GVAZD,True,0.034
TXN00318,Phone Number,Mobile-Peer,Google Pay,8116845775,True,user318@axis,user318@upi,0,Static,REFPQ8Q6N6G,True,0.04
TXN00319,Phone Number,Mobile-Peer,Paytm,7017518636,True,user319@icici,user319@hdfc,0,Static,REFELGYU8T9,True,0.046
TXN00320,Phone Number,Mobile-Peer,Google Pay,9745458929,True,user320@upi,user320@upi,0,Dynamic,REFHMI0UM09,True,0.075
TXN00321,QR Code,POS/QR,PhonePe,8500170127,True,user321@upi,user321@upi,1,Static,REF8IM9FJIV,True,0.065
TXN00322,QR Code,POS/QR,PhonePe,8063242415,True,user322@okaxis,user322@hdfc,1,Static,REFWZQNMQHG,True,0.051
TXN00323,QR Code,POS/QR,BHIM,8152064361,True,user323@paytm,user323@axis,1,Static,REF5CQR5RM5,True,0.012
TXN00324,Phone Number,Mobile-Peer,Paytm,7103712938,True,user324@upi,user324@upi,0,Dynamic,REFKR4PHP9W,True,0.053
TXN00325,UPI ID,VPA-Intent,Google Pay,7700516271,True,user325@sbi,user325@paytm,0,Static,REFZOK6OTYJ,True,0.033
TXN00326,QR Code,POS/QR,Paytm,9611155426,True,user326@upi,user326@axis,1,Static,REFBM6MC972,True,0.094
TXN00327,QR Code,POS/QR,Paytm,9218909275,True,user327@axis,user327@upi,1,Static,REFR2XOSV39,True,0.034
TXN00328,QR Code,POS/QR,BHIM,7326973112,True,user328@okaxis,user328@icici,1,Dynamic,REFSHDIWSBV,True,0.08
TXN00329,Phone Number,Mobile-Peer,PhonePe,9965652341,True,user329@axis,user329@upi,0,Static,REFW8F8H5LJ,True,0.023
TXN00330,Phone Number,Mobile-Peer,Google Pay,9899940438,True,user330@sbi,user330@axis,0,Static,REF3VMLH4FG,True,0.014
TXN00331,Phone Number,Mobile-Peer,PhonePe,7836403761,True,user331@axis,user331@icici,0,Static,REFTKYBX4XN,True,0.001
TXN00332,QR Code,POS/QR,BHIM,9791805526,True,user332@sbi,user332@upi,1,Static,REFRQCQAKNC,True,0.09
TXN00333,Phone Number,Mobile-Peer,BHIM,7658271091,True,user333@paytm,user333@axis,0,Dynamic,REFGIT1W5C6,True,0.036
TXN00334,Phone Number,Mobile-Peer,Paytm,9430068486,True,user334@okaxis,user334@icici,0,Static,REF90UD1GK9,True,0.022
TXN00335,Phone Number,Mobile-Peer,Google Pay,8618892414,True,user335@axis,user335@axis,0,Dynamic,REFL8X8FBC0,True,0.032
TXN00336,Phone Number,Mobile-Peer,Google Pay,9832856914,True,user336@hdfc,user336@paytm,0,Static,REFEWHGU5OP,True,0.057
TXN00337,UPI ID,VPA-Intent,Google Pay,7630316179,True,user337@paytm,user337@okaxis,0,Dynamic,REF8JX73SL6,True,0.024
TXN00338,QR Code,POS/QR,PhonePe,7042102027,True,user338@axis,user338@okaxis,1,Static,REFQTRKU8I0,True,0.023
TXN00339,QR Code,POS/QR,Google Pay,8884252410,True,user339@paytm,user339@axis,1,Static,REFVJELDEPQ,True,0.009
TXN00340,Phone Number,Mobile-Peer,PhonePe,8648149177,True,user340@paytm,user340@axis,0,Dynamic,REFI5DTAVK6,True,0.05
TXN00341,QR Code,POS/QR,BHIM,7507925241,True,user341@axis,user341@axis,1,Dynamic,REF2RTSD8ED,True,0.097
TXN00342,QR Code,POS/QR,Google Pay,7138000307,False,user342@okaxis,user342@axis,1,Static,REFNS78H1ZI,True,0.063
TXN00343,Phone Number,Mobile-Peer,BHIM,8622086353,True,user343@paytm,user343@upi,0,Static,REFZ8VCMWAX,True,0.076
TXN00344,Phone Number,Mobile-Peer,Paytm,8541951802,True,user344@paytm,user344@upi,0,Static,REFSNNPTYKM,True,0.07
TXN00345,Phone Number,Mobile-Peer,PhonePe,9806174451,True,user345@okaxis,user345@okaxis,0,Dynamic,REFCVAE5KPJ,True,0.012
TXN00346,QR Code,POS/QR,PhonePe,7705349493,True,user346@hdfc,user346@okaxis,1,Static,REFNA83QC6N,True,0.088
TXN00347,QR Code,POS/QR,BHIM,8597383206,True,user347@upi,user347@sbi,1,Static,REFKB4F2BF8,True,0.0
TXN00348,Phone Number,Mobile-Peer,Paytm,9385050641,True,user348@paytm,user348@paytm,0,Static,REFT5R9ZEWM,True,0.041
TXN00349,Phone Number,Mobile-Peer,PhonePe,9836702410,True,user349@icici,user349@upi,0,Dynamic,REF5UYFK84Y,True,0.042
TXN00350,QR Code,POS/QR,PhonePe,9865719182,True,user350@axis,user350@icici,1,Static,REF27RFUPJI,True,0.073
TXN00351,QR Code,POS/QR,Google Pay,7619906234,True,user351@upi,user351@icici,1,Static,REFR99BIHWE,True,0.076
TXN00352,UPI ID,VPA-Intent,PhonePe,8565574313,True,user352@hdfc,user352@paytm,0,Static,REF1UNNMZLM,True,0.014
TXN00353,QR Code,POS/QR,PhonePe,9912127756,True,user353@hdfc,user353@upi,1,Static,REFAWLAQ789,True,0.088
TXN00354,Phone Number,Mobile-Peer,Paytm,9853747411,True,user354@paytm,user354@paytm,0,Static,REFN3KBBJZW,True,0.014
TXN00355,Phone Number,Mobile-Peer,Google Pay,9490352135,True,user355@paytm,user355@sbi,0,Dynamic,REFBXO8XOZT,True,0.077
TXN00356,QR Code,POS/QR,Google Pay,8804420678,True,user356@sbi,user356@okaxis,1,Dynamic,REFVEAWOMCW,True,0.099
TXN00357,Phone Number,Mobile-Peer,BHIM,7831712100,True,user357@hdfc,user357@sbi,0,Static,REFEPIZCAKR,True,0.056
TXN00358,QR Code,POS/QR,Google Pay,9236519941,False,user358@sbi,user358@hdfc,1,Dynamic,REFH9RHP4E9,True,0.065
TXN00359,UPI ID,VPA-Intent,Paytm,9137215107,True,user359@okaxis,user359@axis,0,Static,REFRYMT8828,True,0.059
TXN00360,QR Code,POS/QR,PhonePe,9296670662,True,user360@paytm,user360@paytm,1,Static,REFV9W0UQ8R,True,0.024
TXN00361,Phone Number,Mobile-Peer,PhonePe,8324472099,True,user361@hdfc,user361@icici,0,Dynamic,REFV1WR8AJN,True,0.051
TXN00362,QR Code,POS/QR,PhonePe,7347687014,True,user362@axis,user362@paytm,1,Static,REFEKG8H6CT,True,0.041
TXN00363,QR Code,POS/QR,PhonePe,8263838065,True,user363@hdfc,user363@icici,1,Static,REFM4JKEICK,True,0.017
TXN00364,QR Code,POS/QR,BHIM,8875985642,True,user364@icici,user364@paytm,1,Dynamic,REFMLXWI4PH,True,0.013
TXN00365,UPI ID,VPA-Intent,BHIM,9593040785,True,user365@upi,user365@axis,0,Static,REFLDNHZ80F,True,0.042
TXN00366,Phone Number,Mobile-Peer,Paytm,7321334803,True,user366@paytm,user366@okaxis,0,Dynamic,REFPC4JA3YF,True,0.018
TXN00367,UPI ID,VPA-Intent,Google Pay,7652239559,True,user367@upi,user367@axis,0,Dynamic,REFBCELHU2Z,True,0.036
TXN00368,UPI ID,VPA-Intent,Paytm,9599293784,True,user368@upi,user368@upi,0,Static,REFLFTCQBN2,True,0.014
TXN00369,Phone Number,Mobile-Peer,Google Pay,9701039308,True,user369@paytm,user369@sbi,0,Static,REF0KMKG49S,True,0.036
TXN00370,Phone Number,Mobile-Peer,PhonePe,8059325250,True,user370@hdfc,user370@upi,0,Static,REF1Z4VNPUC,True,0.059
TXN00371,Phone Number,Mobile-Peer,Google Pay,9292185156,True,user371@hdfc,user371@sbi,0,Static,REFXWPLRX08,True,0.042
TXN00372,Phone Number,Mobile-Peer,Google Pay,7154522675,True,user372@upi,user372@hdfc,0,Static,REF7S4ZN4XW,True,0.07
TXN00373,Phone Number,Mobile-Peer,PhonePe,9895392644,True,user373@okaxis,user373@icici,0,Dynamic,REF76P7602I,True,0.042
TXN00374,QR Code,POS/QR,PhonePe,9209690295,True,user374@axis,user374@okaxis,1,Static,REFBKWLHMVH,True,0.019
TXN00375,Phone Number,Mobile-Peer,PhonePe,7391725135,True,user375@okaxis,user375@sbi,0,Static,REFMQJ0PVRL,True,0.072
TXN00376,Phone Number,Mobile-Peer,Google Pay,8215704331,True,user376@axis,user376@axis,0,Static,REF8KEMLBI2,True,0.033
TXN00377,UPI ID,VPA-Intent,PhonePe,8410067626,True,user377@okaxis,user377@icici,0,Static,REFCJ7V0PBZ,True,0.052
TXN00378,Phone Number,Mobile-Peer,Paytm,8658617932,True,user378@okaxis,user378@sbi,0,Dynamic,REFCBXQ55ZL,True,0.019
TXN00379,UPI ID,VPA-Intent,Google Pay,8104054115,True,user379@hdfc,user379@okaxis,0,Static,REFYM5N7E40,True,0.038
TXN00380,Phone Number,Mobile-Peer,PhonePe,9621815997,True,user380@sbi,user380@icici,0,Dynamic,REF1XIEFC0P,True,0.013
TXN00381,Phone Number,Mobile-Peer,Paytm,7062962015,True,user381@hdfc,user381@icici,0,Static,REFBK9VNIZX,True,0.006
TXN00382,QR Code,POS/QR,Google Pay,9368844431,True,user382@hdfc,user382@sbi,1,Static,REF16F5WY1K,True,0.1
TXN00383,QR Code,POS/QR,PhonePe,9698720506,True,user383@icici,user383@hdfc,1,Static,REFW9R0N1M0,True,0.001
TXN00384,UPI ID,VPA-Intent,Paytm,9497310324,False,user384@icici,user384@sbi,0,Static,REFCMI95DTW,True,0.035
TXN00385,QR Code,POS/QR,PhonePe,9714677418,True,user385@upi,user385@upi,1,Static,REFIUB3OYFL,True,0.001
TXN00386,UPI ID,VPA-Intent,Paytm,8256527047,True,user386@hdfc,user386@hdfc,0,Static,REF3GV7WWSP,True,0.033
TXN00387,Phone Number,Mobile-Peer,Google Pay,8434902115,True,user387@sbi,user387@sbi,0,Dynamic,REFDHGB3TMW,True,0.008
TXN00388,Phone Number,Mobile-Peer,PhonePe,7693806868,True,user388@axis,user388@axis,0,Static,REFIHPBXDYU,True,0.063
TXN00389,QR Code,POS/QR,Google Pay,7793741608,True,user389@okaxis,user389@sbi,1,Dynamic,REFMS2TQY74,True,0.029
TXN00390,UPI ID,VPA-Intent,PhonePe,7899217223,True,user390@okaxis,user390@icici,0,Static,REF402BWUO0,True,0.021
TXN00391,UPI ID,VPA-Intent,PhonePe,9206163294,True,user391@axis,user391@upi,0,Static,REF6JN9CNAB,True,0.015
TXN00392,Phone Number,Mobile-Peer,PhonePe,8116868548,True,user392@icici,user392@hdfc,0,Static,REFISP2BJQQ,True,0.009
TXN00393,Phone Number,Mobile-Peer,PhonePe,8099861622,True,user393@paytm,user393@hdfc,0,Static,REFOG5ZLRTM,True,0.04
TXN00394,QR Code,POS/QR,Paytm,7991191485,True,user394@axis,user394@sbi,1,Dynamic,REFPDR9TE15,True,0.045
TXN00395,Phone Number,Mobile-Peer,Paytm,8467997024,True,user395@axis,user395@axis,0,Static,REF8LYY55NW,True,0.043
TXN00396,UPI ID,VPA-Intent,Paytm,8299606530,True,user396@sbi,user396@paytm,0,Static,REF5I5CCKPG,True,0.038
TXN00397,UPI ID,VPA-Intent,PhonePe,7745054447,True,user397@paytm,user397@paytm,0,Static,REF604YPHVV,True,0.005
TXN00398,Phone Number,Mobile-Peer,Google Pay,7132475469,True,user398@sbi,user398@sbi,0,Static,REFRDF9SK6V,True,0.033
TXN00399,QR Code,POS/QR,PhonePe,7137367850,True,user399@axis,user399@sbi,1,Dynamic,REF6IXMTSH9,True,0.059
TXN00400,QR Code,POS/QR,Google Pay,7214862890,True,user400@hdfc,user400@hdfc,1,Static,REFV47IZ6HT,True,0.032
TXN00401,Phone Number,Mobile-Peer,Paytm,9330307053,False,user401@icici,user401@axis,0,Dynamic,REFF3NKWBX8,True,0.015
TXN00402,UPI ID,VPA-Intent,PhonePe,8578610357,True,user402@upi,user402@sbi,0,Static,REFFTREEIFT,True,0.036
